"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schcat","fieldAliases__school_cat","fieldAliases__schtype","fieldAliases__school_typ","fieldAliases__schmgt","fieldAliases__management","fieldAliases__rururb","fieldAliases__location","fieldAliases__pincode","fieldAliases__dtname","fieldAliases__udise_stco","fieldAliases__stname","fieldAliases__vilname","fieldAliases__longitude","fieldAliases__latitude","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__schcd","features__attributes__schname","features__attributes__schcat","features__attributes__school_cat","features__attributes__schtype","features__attributes__school_typ","features__attributes__schmgt","features__attributes__management","features__attributes__rururb","features__attributes__location","features__attributes__pincode","features__attributes__dtname","features__attributes__udise_stco","features__attributes__stname","features__attributes__vilname","features__attributes__longitude","features__attributes__latitude","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421481","3160105202","G.N.K. MAHAVIDAYLA AIDED","3","Higher Secondary (1-12)","3","Co-Ed","4","Government Aided","2"," ","148021","Sangrur","03","PUNJAB"," ","75.819370000000006","30.67379","03","053","00269","Malerkotla","110419","-46972"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421605","3160105302","SANATAN VIDYA MANDIR SEN SEC SCHOOL","3","Higher Secondary (1-12)","3","Co-Ed","5","Private Unaided (recognized)","2"," ","148021","Ludhiana","03","PUNJAB"," ","75.818877000000001","30.677582999999998","03","041","00229","Raikot","110418","-46979"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421641","3090801104","ANAND ISHER SR. SEC. SCHOOL","3","Higher Secondary (1-12)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","141204","Ludhiana","03","PUNJAB"," ","75.814279999999997","30.678529999999999","03","041","00229","Raikot","110412","-46980"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422800","3090802003","GURU TEG BAHDHUR PUBLIC SCHOOL","2","Upper Primary","3","Co-Ed","5","Private Unaided (recognized)","1"," ","141204","Ludhiana","03","PUNJAB"," ","75.815256000000005","30.716851999999999","03","041","00229","Raikot","110413","-47045"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1415134","3160708701","GPS BHANBHAURI","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148024","Sangrur","03","PUNJAB"," ","75.918415999999993","30.454255","03","053","00270","Dhuri","110563","-46601"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1417890","3160711802","MODERN SECULAR PUBLIC SCHOOL","3","Higher Secondary (1-12)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","148023","Sangrur","03","PUNJAB"," ","75.918239999999997","30.543821999999999","03","053","00269","Malerkotla","110563","-46752"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1417892","3160711801","GPS RANWA","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.918933999999993","30.543883999999998","03","053","00269","Malerkotla","110564","-46752"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419564","3160110301","GPS NAROMAJRA","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.916028999999995","30.60285","03","053","00269","Malerkotla","110560","-46852"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420026","3090106101","GPS SEKHA","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141119","Ludhiana","03","PUNJAB"," ","75.918453999999997","30.620435000000001","03","041","00226","Payal","110563","-46882"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420399","3090100201","GPS BASTI BAZIGAR","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141119","Ludhiana","03","PUNJAB"," ","75.916627000000005","30.635303","03","041","00226","Payal","110561","-46907"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422005","3090106405","GURU NANAK PUBLIC SCHOOL","6","Secondary (1-10)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","141117","Ludhiana","03","PUNJAB"," ","75.917221999999995","30.691075999999999","03","041","00226","Payal","110562","-47002"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422022","3090106402","GPS SIYAAR GIRLS","1","Primary","2","Girls","1","Department of Education","1"," ","141117","Ludhiana","03","PUNJAB"," ","75.915238000000002","30.691569999999999","03","041","00226","Payal","110559","-47002"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422025","3090106403","GHS SIYAARG","7","Secondary (6-10)","2","Girls","1","Department of Education","1"," ","141117","Ludhiana","03","PUNJAB"," ","75.916139000000001","30.691635000000002","03","041","00226","Payal","110560","-47003"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422146","3090106406","SHAHEED BHAI TARU SINGH PUBLIC SCHOOL","6","Secondary (1-10)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","141117","Ludhiana","03","PUNJAB"," ","75.917523000000003","30.694803","03","041","00226","Payal","110562","-47008"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423196","3090103301","GPS KHATRA CHOHRAM","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141118","Ludhiana","03","PUNJAB"," ","75.917330000000007","30.729579000000001","03","041","00227","Ludhiana (East)","110562","-47067"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1416065","3160707301","GPS MANAK MAJRA","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.911552","30.482880000000002","03","053","00269","Malerkotla","110553","-46649"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1416114","3160707303","GURU NANAK MODEL SCHOOL","1","Primary","3","Co-Ed","5","Private Unaided (recognized)","1"," ","148023","Sangrur","03","PUNJAB"," ","75.912239999999997","30.483820000000001","03","053","00269","Malerkotla","110554","-46651"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1416162","3160707302","GSSS MANAK MAJRA","5","Higher Secondary  (6-12)","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.911818999999994","30.485206999999999","03","053","00269","Malerkotla","110554","-46653"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1418560","3160712001","GPS SAROUD","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.912953999999999","30.566935000000001","03","053","00269","Malerkotla","110555","-46791"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1418563","3160712003","DASMESH MODEL SCHOOL","2","Upper Primary","3","Co-Ed","5","Private Unaided (recognized)","1"," ","148023","Sangrur","03","PUNJAB"," ","75.912419999999997","30.566987999999998","03","053","00269","Malerkotla","110555","-46792"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419734","3160110302","GHS NAROMAJRA UPGRADE RMSA","7","Secondary (6-10)","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.911767999999995","30.608635","03","053","00269","Malerkotla","110554","-46862"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421192","3090104801","GPS PANDHER KHERI","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141117","Ludhiana","03","PUNJAB"," ","75.912716000000003","30.663592999999999","03","041","00226","Payal","110555","-46955"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422021","3090106401","GPS SIYAAR BOYS","1","Primary","1","Boys","1","Department of Education","1"," ","141117","Ludhiana","03","PUNJAB"," ","75.912958000000003","30.691561","03","041","00226","Payal","110555","-47002"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422049","3090106407","GOOD EARTH CONVENT SCHOOL","6","Secondary (1-10)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","141117","Ludhiana","03","PUNJAB"," ","75.912480000000002","30.692183","03","041","00226","Payal","110555","-47003"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423383","3090101501","GPS DHODE","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141117","Ludhiana","03","PUNJAB"," ","75.912199999999999","30.7364","03","041","00227","Ludhiana (East)","110554","-47078"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423645","3090104401","GPS MUKANDPUR","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141206","Ludhiana","03","PUNJAB"," ","75.910157999999996","30.745816999999999","03","041","00227","Ludhiana (East)","110551","-47094"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1417880","3160106901","GPS ILATFATPURA","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.810794000000001","30.543320000000001","03","053","00269","Malerkotla","110407","-46752"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419891","3160104401","GPS KANGANWAL","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148020","Sangrur","03","PUNJAB"," ","75.810851","30.61449","03","053","00269","Malerkotla","110407","-46872"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419893","3160104406","ADARSH BHARATI PUBLIC SCHOOL","6","Secondary (1-10)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","148020","Sangrur","03","PUNJAB"," ","75.811319999999995","30.614519999999999","03","053","00269","Malerkotla","110407","-46872"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419897","3160104402","GSSS KANGANWAL","5","Higher Secondary  (6-12)","3","Co-Ed","1","Department of Education","1"," ","148020","Sangrur","03","PUNJAB"," ","75.810766999999998","30.614609000000002","03","053","00269","Malerkotla","110407","-46872"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419910","3160104405","SH. GURU TEGBAHADUR PUBLIC HIGH SCHOOL","6","Secondary (1-10)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","148020","Sangrur","03","PUNJAB"," ","75.810419999999993","30.615480000000002","03","053","00269","Malerkotla","110406","-46874"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423421","3090802302","GHS JARTOLI","7","Secondary (6-10)","3","Co-Ed","1","Department of Education","1"," ","141203","Ludhiana","03","PUNJAB"," ","75.811414999999997","30.737514999999998","03","041","00227","Ludhiana (East)","110407","-47080"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419191","3160103202","GMS MANAK HERI","4","Upper Primary Only","3","Co-Ed","1","Department of Education","1"," ","148020","Sangrur","03","PUNJAB"," ","75.807367999999997","30.589628000000001","03","053","00269","Malerkotla","110402","-46830"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420737","3160101503","GMS DEHLIZ KALAN SSA UPGRADED S.PLAN","4","Upper Primary Only","3","Co-Ed","1","Department of Education","1"," ","148021","Sangrur","03","PUNJAB"," ","75.806870000000004","30.647815000000001","03","053","00269","Malerkotla","110401","-46928"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1415041","3161102403","AKAL PUBLIC SCHOOL","6","Secondary (1-10)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","148025","Sangrur","03","PUNJAB"," ","75.744420000000005","30.451184000000001","03","053","00270","Dhuri","110310","-46596"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1415071","3161102402","GSSS KATRON","5","Higher Secondary  (6-12)","3","Co-Ed","1","Department of Education","1"," ","148025","Sangrur","03","PUNJAB"," ","75.747022999999999","30.451993000000002","03","053","00270","Dhuri","110314","-46597"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1416436","3161103101","GPS ALIPUR KHALSA","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148020","Sangrur","03","PUNJAB"," ","75.756198999999995","30.493952","03","053","00270","Dhuri","110327","-46668"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1416654","3161103401","GPS MEHMADPUR","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148020","Sangrur","03","PUNJAB"," ","75.751666","30.500765000000001","03","053","00270","Dhuri","110320","-46680"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1416778","3161103402","GHS MEHMADPUR","7","Secondary (6-10)","3","Co-Ed","1","Department of Education","1"," ","148020","Sangrur","03","PUNJAB"," ","75.752449999999996","30.50498","03","053","00270","Dhuri","110322","-46687"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1418866","3160100702","GSSS SANDAUR","5","Higher Secondary  (6-12)","3","Co-Ed","1","Department of Education","1"," ","148020","Sangrur","03","PUNJAB"," ","75.748408999999995","30.578921000000001","03","053","00269","Malerkotla","110316","-46812"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419246","3160102901","GPS BISHANGARH","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148021","Sangrur","03","PUNJAB"," ","75.752200999999999","30.591688000000001","03","053","00269","Malerkotla","110321","-46833"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420702","3090804304","AKAL ACADEMY RACHHIN","2","Upper Primary","3","Co-Ed","5","Private Unaided (recognized)","1"," ","141205","Ludhiana","03","PUNJAB"," ","75.745791999999994","30.64639","03","041","00229","Raikot","110312","-46926"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420750","3090804302","GSSS RACHHIN","5","Higher Secondary  (6-12)","3","Co-Ed","1","Department of Education","1"," ","141205","Ludhiana","03","PUNJAB"," ","75.748737000000006","30.648219999999998","03","041","00229","Raikot","110316","-46929"
